,Name,Address,Latitude,Longitude
1836,The Studio Shelter and Services Huntsville Alabama,"1001 Oakwood Avenue Huntsville, Alabama 35801",34.74886322000,-86.595855700000
1837,Big Oak ranch Girls Facility Springville ,"6000 Shelley Drive Springville, Alabama 35147",33.81929398000,-86.374099700000
1838,Harvest Evangelism Opelika Alabama,"2510 Pepperell Pkwy  Opelika, Alabama 36801",32.63701170000,-85.415539900000
1839,His Place - Homeless Services and Substance Abuse Services Opelika Alabama,"1415 2nd Avenue Opelika, Alabama 36801",32.65000153000,-85.370002700000
1840,BRIDGES shelter for Teen Girls Tuskegee Alabama,"206 East Oak Street Tuskegee, Alabama 36083",32.42344284058,-85.688720703125
1841,Hope's Inn For Single Mothers Lafayette Alabama,"PO Box 145 Lafayette, Alabama 36862",32.89984893799,-85.401062011719
1842,The Shoulder Rehab For Men Spanish Fort Alabama,"4901 Battleship Parkway Spanish Fort, Alabama 36577",30.67407035828,-87.960838317871
1843,Waterfront Rescue Mission of Alabama Mobile Alabama,"279A North Washington Ave Mobile, Alabama 36603",30.69341770000,-88.055836300000
1844,Salvation Army Mobile - Dauphin Way Lodge Mobile ,"1009 Dauphin Street Mobile, Alabama 38604",30.68763733000,-88.058021500000
1845,Family Promise of Coastal Alabama Mobile Mobile Alabama,"1260 Dauphin Street Mobile, Alabama 36604",30.68746948000,-88.064727700000
1846,Taking it By Force Women's Weekend Shelter Mobile Alabama,"3801C St. Stephens Road Mobile, Alabama 36612",30.74993133545,-88.114631652832
1847,McKemie Place Mobile Alabama,"913 Broad Street Mobile, Alabama 36603",30.66746330000,-88.055656400000
1848,Foundry Ministries Bessemer ,"1801 5th Ave N Bessemer, Alabama 35020",33.40242020000,-86.955624000000
1849,Catholic Center of Concern Birmingham ,"712 4th Court West Birmingham, Alabama 35204",33.50743866000,-86.847557000000
1850,Jimmie Hale Mission Birmingham Alabama,"420 2nd Avenue North Birmingham, Alabama 35222",33.50574112000,-86.827140800000
1851,Hannah Bethany Home - Womens Homeless Shelter Birmingham ,"1615 Cullom Street South Birmingham, Alabama 35205",33.49083328000,-86.807937600000
1852,Bread and Roses Hospitality House Birmingham Alabama,"1135 14th Avenue South Birmingham, Alabama 35205",33.49273300171,-86.808837890625
1853,Fellowship House Birmingham ,"1625 12th Avenue South Birmingham, Alabama 35205",33.49688339000,-86.801223700000
1854,Hope House Residential Youth Shelter Birmingham Alabama,"1323 7th Avenue North Birmingham, Alabama 35203",33.51620600000,-86.818483000000
1855,The Firehouse Shelter Birmingham Alabama,"1501 Third Avenue North Birmingham, Alabama 35202",33.51285934000,-86.813659600000
1856,Bridge Ministries - Homeless Families with Children Birmingham Alabama,"1016 19th Street South Birmingham, Alabama 35205",33.50055940000,-86.798174700000
1857,Brother Bryan Mission Birmingham ,"1616 2nd Avenue North Birmingham, Alabama 35203",33.51297760000,-86.811683600000
1858,Aletheia House Birmingham ,"201 Finley Avenue West Birmingham, Alabama 35201",33.53640366000,-86.838897700000
1859,Birmingham PATH Center Birmingham Alabama,"409 21st Street N Birmingham, Alabama 35203",33.51815033000,-86.806175200000
1860,Pathways - For Women Birmingham Alabama,"409 Richard Arrington Jr. Blvd. N Birmingham, Alabama 35203",33.51845169000,-86.806358300000
1861,First Light Women Childrens Shelter and Services Birmingham Alabama,"2230 Fourth Avenue North Birmingham, Alabama 35203",33.51885986000,-86.804405200000
1862,Jimmie Hale Mission Shelter - Shepura Men’s Center Birmingham ,"3420 2nd Avenue North Birmingham,  35222",33.51765823000,-86.801803500000
1863,"First Light, Inc. North Birmingham Alabama","2230 Fourth Avenue North Birmingham, Alabama 35203",33.51934620000,-86.803713100000
1864,Jessies Place - Homeless Shelter for Women and Children Birmingham Alabama,"2305 5th Avenue North Birmingham, Alabama 35203",33.51999060000,-86.803410600000
1865,Changed Lives Christian Center Birmingham  Alabama,"1308 26th Ave N Birmingham , Alabama 35204",33.54199218750,-86.832977294922
1866,Salvation Army of Greater Birmingham Emergency Housing Birmingham Alabama,"2015 26th Avenue North Birmingham, Alabama 35234",33.54472440000,-86.825713300000
1867,Priority Veteran Birmingham Birmingham Alabama,"3600 8th Avenue South Birmingham, Alabama 35222",33.51570400000,-86.776822700000
1868,Jefferson-Blount-st. Clair Mental Health/Mental Retardation Authority Birmingham Alabama,"940 Montclair Road Birmingham, Alabama 35213",33.51771164000,-86.743125900000
1869,Community Kitchens of Birmingham Birmingham ,"5712 1st Avenue North Birmingham, Alabama 35212",33.54233551000,-86.750183100000
1870,YWCA Interfaith Hospitality House for Families Birmingham Alabama,"5916 1st Ave S Birmingham, Alabama 35212",33.54271317000,-86.747604300000
1871,The Lovelady Center Birmingham Alabama,"7916 2nd Ave S Birmingham, Alabama 35206",33.56378840000,-86.723112000000
1872,Clay Veterans Center Center Point Alabama,"2124 Old Springville Road Center Point, Alabama 35212",33.63950347900,-86.659294128418
1873,Dent Transitional Program Cottondale Alabama,"15769 Thomas Chapel Road Cottondale, Alabama 35453",33.14684296000,-87.323486300000
1874,Tuscaloosa VA Medical Center Homeless Services Tuscaloosa Alabama,"3701 Loop Road East Tuscaloosa, Alabama 35404",33.19133758545,-87.485939025879
1875,Salvation Army Tuscaloosa Tuscaloosa Alabama,"2902 Greensboro Avenue Tuscaloosa, Alabama 35403",33.18470764160,-87.556533813477
1876,Community Soup Bowl Tuscaloosa Alabama,"1711 23rd Ave Tuscaloosa, Alabama 35401",33.19653000000,-87.561080000000
1877,Jesus Way Homeless Shelter Tuscaloosa Alabama,"2681 24th Street Tuscaloosa, Alabama 35401",33.19050216675,-87.568367004395
1878,Women In Crisis Homeless Shelter Inc. Eight Mile Alabama,"9030 Broadus Loop Rd. Eight Mile, Alabama 36613",30.82309722900,-88.255981445313
1879,Christian Mission Bargain Center Shelter and Services Elba Elba Alabama,"342 North Court Street Elba, Alabama 36323",31.41433906555,-86.066085815430
1880,Ground Zero Rescue Mission Enterprise Alabama,"181 Geneva Hwy Enterprise, Alabama 36330",31.31765556000,-85.858375500000
1881,New Life Recovery Ministry Enterprise Alabama,"317 North Main Street Enterprise, Alabama 36330",31.31692123000,-85.856224000000
1882,Christian Mission Bargain Center Shelter and Services Troy Troy Alabama,"104 Pecan Street Troy, Alabama 36081",31.79156494141,-85.968734741211
1883,Salvation Army Jasper AL Jasper Alabama,"207 20th Street East Jasper, Alabama 35502",33.83137130737,-87.272270202637
1884,Salvation Army Florence Florence Alabama,"1601 Huntsville Road Florence, Alabama 35630",34.80730438000,-87.654937700000
1885,Crossroads Community Outreach Florence Alabama,"318 S. Court Street  Florence, Alabama 35630",34.79812000000,-87.674790000000
1886,Sunrise Center Sheffield Alabama,"2120 West 17th Street Sheffield, Alabama 35660",34.76121250000,-87.706924000000
1887,Hope Rebirth Homeless Shelter Summerville Georgia,"50 Eleanor Rd. Summerville, Georgia 30747",34.48232120000,-85.342380300000
1888,Life Resource Services of Jackson County Scottsboro Alabama,"304 South Andrews St  Scottsboro, Alabama 35768",34.67117290000,-86.032742200000
1889,Ground Zero Rescue Mission Phil Campbell Phil Campbell Alabama,"3471 Broad Street Phil Campbell, Alabama 35581",34.34705734253,-87.704391479492
1890,Community Share Ministries - Men's Shelter Cedartown Georgia,"1116 North Main Street Cedartown, Georgia 30125",34.03793335000,-85.241615300000
1891,Baptist Tabernacle Food Closet Lagrange Georgia,"849 South Davis Road Lagrange, Georgia 30241",33.03169900000,-84.985975900000
1892,Valley Rescue Mission Columbus Georgia,"2903 Second Avenue Columbus, Georgia 31902",32.49119186000,-84.990730200000
1893,Open Door Community House Columbus Georgia,"2405 2nd Avenue Columbus, Georgia 31901",32.48667908000,-84.990188600000
1894,Salvation Army Shelter Columbus GA Columbus Georgia,"1718 2nd Avenue  Columbus, Georgia 31901",32.47948837000,-84.989852900000
1895,House of Restoration Phenix City Alabama,"1200 12th Ct Phenix City, Alabama 36869",32.46819305420,-85.009994506836
1896,Trunks of Love Lighthouse Ministries Phenix City Alabama,"P.O.Box 1285 Phenix City, Alabama 36877",32.47097610000,-85.000765300000
1897,House of Mercy Columbus Georgia,"1532 Third Avenue Columbus, Georgia 31901",32.47497940000,-84.988914400000
1898,Vision of Grace Transition Home Montgomery Alabama,"2764 Vandy Dr Montgomery, Alabama 36110",32.42325400000,-86.289371000000
1899,Vision of Grace Transition Home Montgomery Alabama,"2764 Vandy Dr Montgomery, Alabama 36110",32.42321396000,-86.289337100000
1900,Mary Ellen's Hearth AT Nellie Burge Community Center Montgomery ,"1226 Clay Street Montgomery, Alabama 36104",32.37623000000,-86.331846000000
1901,Salvation Army Montgomery Montgomery Alabama,"900 Maxwell Boulevard Montgomery, Alabama 36104",32.37764359000,-86.325576700000
1902,Family Promise of Montgomery Services Montgomery Alabama,"28 Crenshaw Street Montgomery, Alabama 36104",32.37605667000,-86.332313500000
1903,Renascence In Prisoner Re-entry Montgomery Alabama,"215 Clayton Street Montgomery, Alabama 36104",32.37311935000,-86.312629700000
1904,Faith Crusade Montgomery Rescue Mission Montgomery Alabama,"17 Mildred Street Montgomery, Alabama 36104",32.37083800000,-86.309030000000
1905,Genesis House - Aid To Inmate Mothers Montgomery Alabama,"660 Morgan Avenue Montgomery, Alabama 36104",32.36644290000,-86.316090000000
1906,Friendship Mission For Men Montgomery Alabama,"3561 Mobile Highway Montgomery, Alabama 36108",32.33753967000,-86.340934700000
1907,Return To Reality - Recovery House For Women Montgomery Alabama,"1000 East South Blvd Montgomery, Alabama 36105",32.32804871000,-86.336051900000
1908,House of Love and Mercy Tallassee Alabama,"508 Jordan Avenue Tallassee, Alabama 36078",32.52985763550,-85.897399902344
1909,Valley Interfaith Promise Columbus Georgia,"1214 3rd Avenue Columbus, Georgia 31902",32.46080017000,-84.987602200000
1910,Samaritan Place Knoxville Tennessee,"3009 Lake Brook Blvd. Knoxville, Tennessee 37909",35.94706050000,-84.031256900000
1911,Steps House Knoxville Tennessee,"712 Boggs Avenue Knoxville, Tennessee 37920",35.95489800000,-83.906791000000
1912,The Next Door Knoxville Knoxville Tennessee,"PO Box 282 Knoxville, Tennessee 37901",35.96046820000,-83.919415100000
1913,CAC Knoxville Homeward Bound Knoxville Tennessee,"2247 Western Avenue Knoxville, Tennessee 37921",35.96980740000,-83.952535800000
1914,Salvation Army Knoxville TN - The Thompson Center of Hope Knoxville Tennessee,"409 N. Broadway Knoxville, Tennessee 37917",35.97077670000,-83.924563800000
1915,Knox Area Rescue Ministries - KARM Knoxville Tennessee,"418 North Broadway Knoxville, Tennessee 37927",35.97104645000,-83.923812800000
1916,Positively Living Knoxville Knoxville Tennessee,"1501 East 5th Avenue Knoxville, Tennessee 37917",35.97945200000,-83.910118900000
1917,Crooked Tree Campground Decatur Tennessee,"1468 Ferguson Rd Decatur, Tennessee 37322",35.43507380000,-84.840896100000
1918,Bradley County - Cleveland Emergency Shelter Cleveland Tennessee,"745 Wildwood Ave SE Cleveland, Tennessee  37311",35.15097427368,-84.869842529297
1919,YWCA of Nashville and Middle Tennessee Nashville Tennessee,"1608 Woodmont Blvd Nashville, Tennessee 37207",36.11335372925,-86.801879882813
1920,Safe Haven Family Shelters Nashville Tennessee,"1234 3rd Avenue South Nashville, Tennessee 37210",36.14415359000,-86.764709400000
1921,Room at the Inn Nashville Nashville Tennessee,"705 Drexel St. Nashville, Tennessee 37203",36.15202379000,-86.778652000000
1922,Nashville Rescue Mission Nashville Tennessee,"639 Lafayette St Nashville, Tennessee 37203",36.15384674000,-86.777343700000
1923,The Next Door Nashville Nashville Tennessee,"128 8th Ave. S. Nashville, Tennessee 37203",36.15739822388,-86.780731201172
1924,Oasis Center - Youth Shelter Nashville Tennessee,"1704 Charlotte Ave Suite 200 Nashville, Tennessee 37203",36.15899658203,-86.799194335938
1925,Restoration Pointe's Foundry Temporary Shelter Nashville Tennessee,"523 Church Street Nashville, Tennessee 37219",36.16248100000,-86.780679000000
1926,Community Care Fellowship Day Shelter Nashville Tennessee,"511 S. 8th St Nashville, Tennessee  37072",36.16963577271,-86.755989074707
1927,Salvation Army Nashville - Transitional Housing Nashville Tennessee,"631 Dickerson Pike Nashville, Tennessee 37207",36.18254471000,-86.773231500000
1928,Rutherford County Shelter - Salvation Army Murfreesboro Tennessee,"1137 West Main St Murfreesboro, Tennessee  37133",35.84374618530,-86.409233093262
1929,Journey Home Day Shelter Murfreesboro Tennessee,"308 West Castle Street Murfreesboro, Tennessee 37129",35.84238815000,-86.394859300000
1930,Place of Hope Columbia Tennessee,"105 N JAMES CAMPBELL BLVD Columbia, Tennessee 38402",35.62606049000,-87.041488600000
1931,"Haven of Rest Rescue Mission, Serving the Mountain Empire Bristol Tennessee","624 Anderson Street Bristol, Tennessee 37621",36.59196854000,-82.183952300000
1932,Haven of Mercy Johnson City Tennessee,"123 W Millard Street Johnson City, Tennessee 37604",36.31856918000,-82.355148300000
1933,Hope Haven Ministries  Inc. Kingsport Tennessee,"670 Dale Street Kingsport, Tennessee 37663",36.54481125000,-82.553787200000
1934,"Salvation Army Kingsport, TN Kingsport Tennessee","505 Dale Street Kingsport, Tennessee 37660",36.54740000000,-82.555010000000
1935,Family Promise of Greater Kingsport Kingsport Tennessee,"601 Holston Street Kingsport, Tennessee 37660",36.55158615000,-82.558753900000
1936,Ministerial Association Temporary Shelter (M.A.T.S.) Morristown Tennessee,"324 North Hill Street Morristown, Tennessee 37814",36.21664047241,-83.292274475098
1937,"CEASE, Inc - Domestic Violence Shelter Morristown Tennessee","929a W. First N. St. Morristown, Tennessee 37815",36.20906280000,-83.305543000000
1938,Hospitality House of Boone Boone North Carolina,"338 Brook Hollow Rd Boone, North Carolina 28607",36.21401050000,-81.641180300000
1939,Scott County Women's Shelter Oneida Tennessee,"P.O. Box 5402 Oneida, Tennessee  37841",36.49813461304,-84.512718200684
1940,Dry Bones Emergency Shelter - Winter Shelter Harriman Tennessee,"229 Carter Ave Harriman, Tennessee 37748",35.92929390000,-84.549340500000
1941,Redeemed Outreach Center Harriman Tennessee,"1109 W Jefferson St Harriman, Tennessee 85007",35.91463700000,-84.581802900000
1942,Chattanooga Room In The Inn Chattanooga Tennessee,"230 N. Highland Park Ave Chattanooga, Tennessee 37404",35.04086304000,-85.278259200000
1943,Chattanooga Rescue Mission Chattanooga Tennessee,"1512 South Holtzclaw Chattanooga, Tennessee 37403",35.02780533000,-85.288093500000
1944,Family Promise of Greater Chattanooga Chattanooga Tennessee,"1184 Baldwin St Chattanooga, Tennessee 37403",35.03989028931,-85.301673889160
1945,Union Gospel Mission Chattanooga Tennessee,"124 Signal Hills Drive Chattanooga, Tennessee 37401",35.09877777000,-85.331214900000
1946,Dalton Whitfield CDC Dalton Georgia,"407 South Thornton Avenue Suite #3  Dalton, Georgia 30720",34.76781167000,-84.971350000000
1947,City of Refuge Transitional Housing Dalton Georgia,"416 S. Glenwood Ave Dalton, Georgia 30721",34.76861667000,-84.962065000000
1948,Providence Ministries Dalton Georgia,"711 South Hamilton Street Dalton, Georgia 30720",34.76217510000,-84.966995200000
1949,Williamsburg Emergency Christian Ministries Shelter Williamsburg Kentucky,"630 S Hwy 25 S Williamsburg, Kentucky 40769",36.73519000000,-84.153616670000
1950,Safe Haven Shelter - Battered Women and Children's Center Pineville Kentucky,"117 Pine Street Pineville, Kentucky 40977",36.76234310000,-83.694283400000
1951,"KCEOC, Community Action Partnership Shelter Gray Kentucky","US 25E Cumberland Parkway Gray, Kentucky 40734",36.94626549926,-84.002240109837
1952,The Everlasting Arm Homeless Shelter Corbin Kentucky,"431 Standard Ave Corbin, Kentucky 40701",36.94333000000,-84.071920000000
1953,The Salvation Army Emergency Shelter Clarksville Tennessee,"208 Kraft St Clarksville, Tennessee 37040",36.54129409790,-87.344215393066
1954,Safe Harbor of Clarksville Clarksville Tennessee,"108 Kraft St.  Clarksville, Tennessee 37040",36.53944396973,-87.338493347168
1955,We Care Community Services - Transitional Housing Dayton Tennessee,"1273 Dayton Mountain Hwy Dayton, Tennessee 37321",35.50141906738,-85.031127929688
1956,Cookeville Rescue Mission Cookeville Tennessee,"1331 S. Jefferson Ave. Cookeville, Tennessee 38506",36.12610300000,-85.507012000000
1957,Genesis House Cookeville Tennessee,"P.O. Box 1180 Cookeville, Tennessee 38501",36.24526596000,-85.540618900000
1958,C.R.O.S.S. Shelter Project - Homeless Shelter Shelbyville Tennessee,"116 Hickory Dr Shelbyville, Tennessee 37162",35.50505829000,-86.455902100000
1959,Bread of Life Rescue Mission Crossville Tennessee,"281 SW 4th St Crossville, Tennessee 38555",35.94646630000,-85.031048000000
1960,Citizens for Homeless Relief - Shepherds House Tullahoma Tennessee,"P.O Box 2611 Tullahoma, Tennessee 37388",35.33556000028,-86.185939999067
1961,Dyer County Day Shelter Dyersburg Tennessee,"222B East Court Street Dyersburg, Tennessee 38024",36.03292000000,-89.383430000000
1962,"Barren River Area Safe Spa ce (BRASS), Inc. Bowling Green Kentucky","P.O. Box 1941 Bowling Green, Kentucky 42102",36.75022080000,-86.578535200000
1963,Dream Center of Jackson Shelter Jackson Tennessee,"49 Old Hickory Rd Jackson, Tennessee  38301",35.65417098999,-88.825202941895
1964,Harvest Child Care Ministris Duffield Virginia,"180 Harvest Home Drive Duffield, Virginia 24244",36.71898269653,-82.795997619629
1965,The Lighthouse - A Healing Place Mayfield Kentucky,"P.O. Box 5375 Mayfield, Kentucky 42066",36.74172211000,-88.636718700000
1966,York County Shelter Programs Alfred Maine,"147 Shaker Hill Rd Alfred, Maine 04002",43.50177030000,-70.714801000000
1967,My Friend's Place Dover New Hampshire,"368 Washington Street Dover, New Hampshire ",43.19850921631,-70.892181396484
1968,Bread Life Ministries Shelter Augusta Maine,"155 Hospital Street Augusta, Maine 04330",44.29912940000,-69.767067000000
1969,Mid-Maine Homeless Shelter Waterville Maine,"19 Colby St Waterville, Maine 04901",44.55527878000,-69.628089900000
1970,Rural Community Action Ministry Leeds Maine,"81 Church Hill Rd Leeds, Maine 04263",44.30284000000,-70.127300000000
1971,Western Maine Homeless Outreach Farmington Maine,"547 Wilton Road Farmington, Maine 04938",44.63290480000,-70.153431100000
1972,Shepherd's Godparent Home - Maternity Shelter Bangor ,"PO Box 616 Bangor, Maine 04402",44.80118210000,-68.777813800000
1973,Barbara's Dwelling Place Bangor Maine,"PO Box 616 Bangor, Maine 04402",44.80000000000,-68.780000000000
1974,My Choice Bangor Maine,"181 State Street Bangor, Maine 04401",44.80467987000,-68.763000400000
1975,The Bangor Area Homeless Shelter Bangor Maine,"263 Main Street Bangor, Maine 04401",44.79680252000,-68.773849400000
1976,Hope House Health and Living Center Bangor Maine,"179 Corporate Dr Bangor, Maine 04401",44.80278970000,-68.806371000000
1977,Emmaus Homeless Shelter Ellsworth Maine,"51 Main St Ellsworth, Maine 04605",44.54088520000,-68.425139000000
1978,Tedford Housing Brunswick Maine,"14 Middle St Brunswick, Maine 04011",43.91295800000,-69.966900000000
1979,Sheltered by Jesus L/A Lewiston Maine,"100 Pine St Lewiston, Maine 04240",44.09668000000,-70.211900000000
1980,Hope Haven Gospel Mission Lewiston Maine,"209 Lincoln Street Lewiston, Maine 04240",44.09119415000,-70.218330300000
1981,New Beginnings Lewiston Maine,"491 Main St. Lewiston, Maine 04240",44.10829800000,-70.209409000000
1982,St. Martin De Porres Residence Inc. Lewiston Maine,"PO Box 7227 Lewiston, Maine 04243",44.09999847000,-70.220001200000
1983,Mid Coast Hospitality House Rockport Maine,"169 Old County Rd Rockport, Maine 04856",44.13492000000,-69.098564000000
1984,Community Concepts - Strathglass Family Shelter Rumford Maine,"32 Erchles Street Rumford, Maine 04276",44.55142100000,-70.549982000000
1985,Preble Street Resource Center Portland Maine,"5 Portland Street Portland, Maine 04104",43.65874960000,-70.261943300000
1986,Salvation Army Lighthouse Shelter Portland Maine,"65 Elm Street Portland, Maine 04101",43.65945460000,-70.260767400000
1987,"City of Portland, Oxford Street Shelter for Men Portland Maine","203 Oxford Street Portland, Maine 04101",43.66018295000,-70.260169900000
1988,Milestone Foundation Emergency Shelter Portland Maine,"65 India st Portland, Maine 04101",43.66084950000,-70.250234700000
1989,Penquis Journey House Dexter Maine,"59 Free Street Dexter, Maine 04930",45.01960373000,-69.288764900000
1990,New Hope Women's Shelter Solon Maine,"111 South Main Street Solon, Maine 04979",44.94489288330,-69.852455139160
1991,Crossroads House Portsmouth New Hampshire,"600 Lafayette Road Portsmouth, New Hampshire 03801",43.05314636230,-70.770477294922
1992,"New Generation, Inc. Greenland New Hampshire","568 Portsmouth Ave. Greenland, New Hampshire 03840",43.03658676147,-70.838973999023
1993,Seacoast Interfaith Hospitality Network Stratham New Hampshire,"6 Emery lane P O Box 233 Stratham, New Hampshire 03885",43.01741790771,-70.917198181152
1994,Seacoast Interfaith Hospitality Network - Overnight Shelter Stratham New Hampshire,"P.O. Box 233 Stratham, New Hampshire 03885",43.01179122925,-70.915710449219
1995,Emmaus House Haverhill Massachusetts,"127 How Street Haverhill, Massachusetts 01831",42.77708435059,-71.081192016602
1996,Sister Mary O'Donnell Homeless Shelter Presque Isle Maine,"745 Central Drive Presque Isle, Maine 04769",46.69082260000,-68.033813400000
1997,Trinity Men's Shelter Skowhegan Maine,"12 McClellan St Suite 2 Skowhegan, Maine 04976",44.75887680000,-69.724548300000
1998,Homeless and Travelers Aid Society Albany New York,"138 Central Avenue Albany, New York 12206",42.66059000000,-73.768254330000
1999,HATAS - Homeless and Travelers Aid Society Albany New York,"138 Central Avenue Albany, New York 12206",42.66058600000,-73.768230000000
2000,Albany Emergency Shelter Albany New York,"176 Sheridan Avenue Albany, New York 12210",42.65671910000,-73.757822400000
2001,Sheridan Hollow Drop In Center Albany New York,"26 South Swan Street Albany, New York 12210",42.65631380000,-73.756889900000
2002,Mercy House (Women and Children) Albany New York,"12 St. Joseph's Terrace Albany, New York 12210",42.65738890000,-73.751891300000
2003,St. Charles Lwanga Center - Shelter For Men Albany New York,"115 Grand Street Albany, New York 12202",42.64473000000,-73.757753900000
2004,Capital City Rescue Mission Albany New York,"259 South Pearl St Albany, New York 12202",42.64273834000,-73.756492600000
2005,Salvation Army Albany Corps Shelter Albany New York,"20 S Ferry St Albany, New York 12202",42.64184770000,-73.752949200000
2006,Joseph's House and Shelter Troy New York,"74 Ferry Street Troy, New York 12180",42.72748390000,-73.690827400000
2007,Unity House of Troy Troy New York,"2431 Sixth Avenue Troy, New York 12180",42.74019500000,-73.683685000000
2008,Bethesda House of Schenectady Inc. Schenectady New York,"834 State St Schenectady, New York 12307",42.80618040000,-73.933767000000
2009,City Mission Men's Center Schenectady New York,"427 Hamilton Street Schenectady, New York 12305",42.81011617000,-73.942698000000
2010,City Mission of Schenectady Family Life Center Schenectady New York,"311 Clinton Street Schenectady, New York 12305",42.81051400000,-73.942447000000
2011,CAPTAIN CHS Runaway and Homeless Emergency Youth Shelter Clifton Park New York,"5 Municipal Plaza Suite 3 Clifton Park, New York 12065",42.86294117000,-73.786002500000
2012,Emergency Shelter - Community Services for Every1 Buffalo New York,"1179 Kenmore Avenue Buffalo, New York 14217",42.95868301000,-78.861724800000
2013,St. Luke's Mission of Mercy Buffalo New York,"325 Walden Avenue Buffalo, New York 14211",42.90279200000,-78.824494000000
2014,The Little Portion Friary Buffalo New York,"1305 Main St Buffalo, New York 14209",42.90902600000,-78.866113000000
2015,The Salvation Army Family Shelter Buffalo New York,"960 Main Street Buffalo, New York 14202",42.90009300000,-78.870245000000
2016,Buffalo City Mission  Buffalo New York,"100 East Tupper  Buffalo, New York 14203",42.89286423000,-78.868270800000
2017,Family Promise of WNY - Family Shelter Buffalo New York,"75 Hickory Street Buffalo, New York 14204",42.88174250000,-78.858831900000
2018,Community Missions Niagara Falls New York,"1570 Buffalo Ave. Niagara Falls, New York 14303",43.08280945000,-79.043151800000
2019,Niagara Gospel Rescue Mission Niagara Falls New York,"317 Portage Rd Niagara Falls, New York 14301",43.08747833000,-79.042528330000
2020,Danielleâ€™s House Amsterdam New York,"218 East Main Street Amsterdam, New York 12010",42.93346190000,-74.184202000000
2021,Shelters of Saratoga Saratoga Springs New York,"14 Walworth Street Saratoga Springs, New York 12866",43.08093262000,-73.791656400000
2022,The Grasslands Homeless Shelter Valhalla New York,"25 Operations Dr Valhalla, New York 10595",41.07481766000,-73.775131200000
2023,Lifting Up Westchester White Plains New York,"35 Orchard Street White Plains, New York 10601",41.04626680000,-73.767206300000
2024,Samaritan House Shelter White Plains White Plains New York,"33 Church St. White Plains, New York 10601",41.03303300000,-73.766808000000
2025,Open Arms Men's Shelter White Plains New York,"86 E. Post Rd. White Plains, New York 10601",41.02754211000,-73.767868000000
2026,Westchester County Department of Social Services White Plains New York,"112 East Post Road White Plains, New York 10601",41.02678680000,-73.767219500000
2027,Shelter for the Homeless New Covenant House of Hospitality (soup kitchen) Stamford Connecticut,"90 Fairfield Avenue Stamford, Connecticut 6904",41.04888153076,-73.551216125488
2028,Inspirica Stamford Connecticut,"141 Franklin St Stamford, Connecticut 06901",41.05977500000,-73.541704000000
2029,Pacific House Shelter Stamford Connecticut,"597 Pacific St.  Stamford, Connecticut 06902",41.04488754000,-73.537742600000
2030,The Oasis Shelter  New Rochelle New Rochelle New York,"19 Washington Avenue New Rochelle, New York 10801",40.91009903000,-73.786750700000
2031,Open Door Shelter Norwalk Connecticut,"4 Merritt St.  Norwalk, Connecticut 06854",41.09197235000,-73.419593800000
2032,Norwalk Economic Opportunity Now Inc. (NEON) South Norwalk Connecticut,"98 South Main Street South Norwalk, Connecticut 06854",41.09469223022,-73.418914794922
2033,CHHOP Peekskill - Caring for the Hungry and Homeless of Peekskill Peekskill New York,"200 N. Water Street Peekskill, New York 10566",41.28955841000,-73.930191000000
2034,"Malta House,Inc Norwalk Connecticut","5 Prowitt Street Norwalk, Connecticut 06855",41.10525131226,-73.405418395996
2035,YMCA Temporary Shelter For Men Kingdom Christian Cultural Center Yonkers New York,"68 Palisade Ave Yonkers, New York 10701",40.93507817000,-73.894784670000
2036,Rockland County Department of Social Services Pomona New York,"50 Sanatorium Rd Pomona, New York 10970",41.15848400000,-74.040784000000
2037,Homes with Hope Westport Connecticut,"45 Jesup Road Westport, Connecticut 06880",41.14052200317,-73.360183715820
2038,Jerome Avenue Men's Shelter - JAMS Bronix New York,"3600 Jerome Avenue Bronix, New York 10467",40.88538400000,-73.878612000000
2039,Susan's Place Shelter for Women Bronx New York,"1911 Jerome Ave Bronx, New York 10453",40.85039000000,-73.910830000000
2040,Maya's Place Bronx New York,"1774 Popham AVenue Bronx, New York 10453",40.85136770000,-73.918203600000
2041,Cromwell Ave Safe Haven Bronx NY Bronx New York,"40 West 170th Street Bronx, New York 10452",40.84084570000,-73.919800100000
2042,Harmony House Shelter Danbury Connecticut,"5 Harmony St Danbury, Connecticut 06810",41.39218521118,-73.457054138184
2043,	DOROTHY DAY HOSPITALITY HOUSE Danbury Connecticut,"11 Spring St.  Danbury, Connecticut 06810",41.39511108398,-73.457572937012
2044,New Street Homeless Shelter Danbury Connecticut,"41 New St.  Danbury, Connecticut 06810",41.39480209351,-73.456657409668
2045,City of Danbury Emergency Shelter Danbury Connecticut,"41 New Street Danbury, Connecticut 06810",41.39502716064,-73.455970764160
2046,Franklin Women's Intake Shelter Bronx NY Bronx New York,"1122 Franklin Avenue The Bronx, New York 10456",40.82877350000,-73.910308800000
2047,Jericho Overflow Homeless Shelter Danbury Connecticut,"13 Maple Avenue Danbury, Connecticut 06810",41.39843368530,-73.452346801758
2048,The Living Room Drop In Center Bronx Bronx New York,"800 Barretto St. Bronx, New York 10474",40.81683000000,-73.889820000000
2049,Bergen County Community Action Crisis Services  Hackensack New Jersey,"392 Main Street Hackensack, New Jersey 07601",40.89060883000,-74.039279670000
2050,Prevention Assistance and Temporary Housing (PATH) Bronx New York,"151 East 151st Street Bronx, New York 10451",40.82163300000,-73.927572000000
